source,source_rank,ranking_basis,ranking_period,source_product_id,brand_raw,product_name_raw,product_url,price_raw,collected_at,source_file,har_entry_index,cleaning_status,option_type,cleaning_rule,cleaning_reason,option_basis,option_reason,prior_review_context,audit_raw_csv_line,second_pass_status,second_pass_basis,second_pass_reason,local_evidence_refs,audit_evidence_json,manual_check_reason,manual_check_question
musinsa,224,판매수량순,3개월,4733521,배쓰프로젝트,퍼퓸 스프레이 포레스트블루,https://www.musinsa.com/products/4733521,42000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,REVIEW,NONE,unclear_use,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,225,MANUAL_CHECK,product_page_required,퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,,{},퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,"사용 부위가 피부인가, 공간/섬유인가? 제품 제형이 일반 액상 향수에 해당하는가?"
musinsa,237,판매수량순,3개월,4733548,배쓰프로젝트,퍼퓸 스프레이 웜그레이,https://www.musinsa.com/products/4733548,42000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,REVIEW,NONE,unclear_use,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,238,MANUAL_CHECK,product_page_required,퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,,{},퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,"사용 부위가 피부인가, 공간/섬유인가? 제품 제형이 일반 액상 향수에 해당하는가?"
musinsa,243,판매수량순,3개월,3164686,아로,라잉 아카시아 50ml,https://www.musinsa.com/products/3164686,65000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,product_type_unconfirmed,용량/이름만 있고 인체용 향수 표현이 없어 로컬 상품명만으로 용도 확정 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,244,MANUAL_CHECK,product_page_required,제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,,{},제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,상품 유형과 사용 부위는 무엇이며 EDP/EDT/Parfum 등 일반 액상 향수인가?
musinsa,249,판매수량순,3개월,4715429,인써티,EDP 남자 니치 향수 멀티퍼퓸 100ml 10종,https://www.musinsa.com/products/4715429,12800,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,,250,EXCLUDE_SCENT_OPTION,single_size_multiple_scent_variants,한 용량의 향수 N종을 한 판매상품으로 제시하며 세트/다개입 표기가 없어 서로 다른 향 선택 상품으로 판정했다.,,"{""concentration_EDP"": [""EDP""], ""main_count_options"": [""10종""]}",,
musinsa,250,판매수량순,3개월,6679926,바디판타지,바디판타지 X 포차코 바디스프레이 50ml (택1),https://www.musinsa.com/products/6679926,7000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,251,EXCLUDE_NON_PERFUME,unknown_option_but_all_non_perfume,옵션의 세부 유형과 무관하게 주상품이 고체향수·이너퍼퓸·바디스프레이로 명확하다.,,"{""hair_body_mention"": [""바디""], ""explicit_option"": [""택1""]}",,
musinsa,254,판매수량순,3개월,5690982,센티카,시그니처 퍼퓸 50ml,https://www.musinsa.com/products/5690982,74100,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,identity_unclear,시그니처 퍼퓸만 표기되어 개별 향 미식별,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,255,MANUAL_CHECK,product_page_required,상품명에 개별 향수명 또는 판매 옵션별 향수명이 부족하다.,,{},상품명에 개별 향수명 또는 판매 옵션별 향수명이 부족하다.,"정확한 향수명과 농도는 무엇이며, 한 상품 ID에 서로 다른 향 선택이 포함되는가?"
musinsa,269,판매수량순,3개월,6585643,레르드사봉,에어 오아시스 프래그런스 워터 칠 위드 60ml (+이노센트 타임 2ml 2개 증정),https://www.musinsa.com/products/6585643,42000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,product_type_unconfirmed,용량/이름만 있고 인체용 향수 표현이 없어 로컬 상품명만으로 용도 확정 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,270,MANUAL_CHECK,product_page_required,제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,,"{""gift_mention"": [""증정""]}",제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,상품 유형과 사용 부위는 무엇이며 EDP/EDT/Parfum 등 일반 액상 향수인가?
musinsa,272,판매수량순,3개월,5084571,어나더 오피스,A/O. Multi Fragrance (TIDE),https://www.musinsa.com/products/5084571,28800,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,unclear_use,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,273,MANUAL_CHECK,product_page_required,퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,,{},퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,"사용 부위가 피부인가, 공간/섬유인가? 제품 제형이 일반 액상 향수에 해당하는가?"
musinsa,273,판매수량순,3개월,4733531,배쓰프로젝트,퍼퓸 스프레이 오키드허쉬,https://www.musinsa.com/products/4733531,42000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,unclear_use,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,274,MANUAL_CHECK,product_page_required,퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,,{},퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,"사용 부위가 피부인가, 공간/섬유인가? 제품 제형이 일반 액상 향수에 해당하는가?"
musinsa,288,판매수량순,3개월,6292098,골드필드 앤 뱅크스,보헤미안 라임 10ml,https://www.musinsa.com/products/6292098,54000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,product_type_unconfirmed,용량/이름만 있고 인체용 향수 표현이 없어 로컬 상품명만으로 용도 확정 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,289,MANUAL_CHECK,product_page_required,제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,,{},제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,상품 유형과 사용 부위는 무엇이며 EDP/EDT/Parfum 등 일반 액상 향수인가?
musinsa,296,판매수량순,3개월,5352161,멈칫,[SET] 스테이퍼퓸 기획세트 (향수 본품 80ml+핸드크림30ml),https://www.musinsa.com/products/5352161,20900,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,identity_unclear,향수 본품+핸드크림은 명확하지만 스테이퍼퓸의 향이 미식별; 137위는 5종 택1,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,297,MANUAL_CHECK,product_page_required,상품명에 개별 향수명 또는 판매 옵션별 향수명이 부족하다.,,"{""care_accessory_mention"": [""핸드크림""], ""planning_set"": [""SET"", ""기획"", ""세트""]}",상품명에 개별 향수명 또는 판매 옵션별 향수명이 부족하다.,"정확한 향수명과 농도는 무엇이며, 한 상품 ID에 서로 다른 향 선택이 포함되는가?"
musinsa,298,판매수량순,3개월,5082299,언라이프,데오 드 콘크리트 퍼퓸 스프레이,https://www.musinsa.com/products/5082299,18000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,unclear_use,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,299,MANUAL_CHECK,product_page_required,퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,,{},퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,"사용 부위가 피부인가, 공간/섬유인가? 제품 제형이 일반 액상 향수에 해당하는가?"
musinsa,299,판매수량순,3개월,4733598,배쓰프로젝트,퍼퓸 스프레이 단델리온,https://www.musinsa.com/products/4733598,42000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,REVIEW,NONE,unclear_use,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,300,MANUAL_CHECK,product_page_required,퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,,{},퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,"사용 부위가 피부인가, 공간/섬유인가? 제품 제형이 일반 액상 향수에 해당하는가?"
musinsa,325,판매수량순,3개월,6652936,도르세,EDP/EDT 10ml 4종 택2,https://www.musinsa.com/products/6652936,102200,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,280,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,EDP/EDT 농도와 4종 택2 선택이 섞여 있음,,326,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,용량/농도 옵션도 있지만 한 판매순위에 여러 향수 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""explicit_option"": [""택2""], ""concentration_EDP"": [""EDP""], ""concentration_EDT"": [""EDT""], ""main_count_options"": [""4종""]}",,
musinsa,327,판매수량순,3개월,5135513,메모파리,오 드 퍼퓸 30ml 16종,https://www.musinsa.com/products/5135513,209000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,280,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,,328,EXCLUDE_SCENT_OPTION,single_size_multiple_scent_variants,한 용량의 향수 N종을 한 판매상품으로 제시하며 세트/다개입 표기가 없어 서로 다른 향 선택 상품으로 판정했다.,,"{""concentration_EDP"": [""오 드 퍼퓸""], ""main_count_options"": [""16종""]}",,
musinsa,331,판매수량순,3개월,2657715,이스뜨와 드 퍼퓸,디스이즈낫어블루보틀 1.2 60ml,https://www.musinsa.com/products/2657715,229000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,280,REVIEW,NONE,product_type_unconfirmed,용량/이름만 있고 인체용 향수 표현이 없어 로컬 상품명만으로 용도 확정 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,332,MANUAL_CHECK,product_page_required,제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,,{},제품명과 용량만으로 일반 액상 향수임을 확인할 수 없고 같은 상품의 로컬 보강 근거도 없다.,상품 유형과 사용 부위는 무엇이며 EDP/EDT/Parfum 등 일반 액상 향수인가?
musinsa,340,판매수량순,3개월,5043057,로이비,퍼퓸드 미스트 베르가못 앤 화이트 로즈 120ml,https://www.musinsa.com/products/5043057,21250,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,280,REVIEW,NONE,unclear_use,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,341,MANUAL_CHECK,product_page_required,퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,,"{""mist_mention"": [""미스트""]}",퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,"사용 부위가 피부인가, 공간/섬유인가? 제품 제형이 일반 액상 향수에 해당하는가?"
musinsa,345,판매수량순,3개월,3164712,아로,풀 문 블로썸 50ml,https://www.musinsa.com/products/3164712,65000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,280,REVIEW,NONE,product_type_unconfirmed,용량/이름만 있고 인체용 향수 표현이 없어 로컬 상품명만으로 용도 확정 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,346,KEEP,cross_source_product_type,같은 브랜드·상품명·50ml가 올리브영에서 EDT로 확인된다.,oliveyoung:193,{},,
musinsa,350,판매수량순,3개월,3327624,메르디센트,퍼퓸 스프레이 기프트세트 900ml,https://www.musinsa.com/products/3327624,89000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,280,REVIEW,NONE,unclear_use,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,스프레이/멀티 프래그런스/미스트만으로 인체용 또는 공간용 판별 불가,351,MANUAL_CHECK,product_page_required,퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,,"{""planning_set"": [""세트""], ""gift_mention"": [""기프트""]}",퍼퓸 스프레이·멀티 프래그런스·미스트만으로 인체용 일반 향수인지 공간/섬유용인지 구별할 수 없다.,"사용 부위가 피부인가, 공간/섬유인가? 제품 제형이 일반 액상 향수에 해당하는가?"
oliveyoung,2,판매순,기간 미확인,A000000218424,포맨트,[올영1위/박지훈 포카증정] 포맨트 시그니처 퍼퓸 50ml 단품/기획 3종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000218424&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=2,"35,100원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수 선택과 단품/기획 선택이 함께 있음,,353,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,구성 또는 용량과 함께 서로 다른 향수/향 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""planning_set"": [""기획""], ""gift_mention"": [""증정""], ""main_count_options"": [""3종""]}",,
oliveyoung,4,판매순,기간 미확인,A000000202395,아뜰리에페이,[NEW/기획] 아뜰리에페이 퍼퓸 중 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000202395&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=4,"32,400원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,택1이지만 선택할 향/용량/구성 미표기; NEW/기획은 구성 선택 근거가 아님,,355,MANUAL_CHECK,product_page_required,택1/N종/묶음 표기는 있으나 향·용량·구성 중 무엇을 선택하는지 확정할 수 없다.,,"{""explicit_option"": [""택 1""], ""planning_set"": [""기획""]}",택1/N종/묶음 표기는 있으나 향·용량·구성 중 무엇을 선택하는지 확정할 수 없다.,"상세 옵션명이 향, 용량, 단품/기획 중 무엇이며 모든 옵션에서 동일한 향수 정체성이 유지되는가?"
oliveyoung,7,판매순,기간 미확인,A000000204767,센녹,[리뷰 이벤트]센녹 퍼퓸 10ml/30ml/50ml 기획,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000204767&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=7,"27,550원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,용량은 나열됐지만 본품 향 이름 또는 옵션 대응이 불명확,,358,MANUAL_CHECK,product_page_required,택1/N종/묶음 표기는 있으나 향·용량·구성 중 무엇을 선택하는지 확정할 수 없다.,,"{""planning_set"": [""기획""]}",택1/N종/묶음 표기는 있으나 향·용량·구성 중 무엇을 선택하는지 확정할 수 없다.,"상세 옵션명이 향, 용량, 단품/기획 중 무엇이며 모든 옵션에서 동일한 향수 정체성이 유지되는가?"
oliveyoung,8,판매순,기간 미확인,A000000254558,벨벳바니,벨벳바니 스킨퍼퓸 80ml 5종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000254558&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=8,"25,900원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,,359,EXCLUDE_SCENT_OPTION,single_size_multiple_scent_variants,한 용량의 향수 N종을 한 판매상품으로 제시하며 세트/다개입 표기가 없어 서로 다른 향 선택 상품으로 판정했다.,,"{""main_count_options"": [""5종""]}",,
oliveyoung,9,판매순,기간 미확인,A000000176516,랑방,랑방 에끌라 드 아르페쥬 EDP 30ml/50ml (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176516&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=9,"48,830원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,,360,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""concentration_EDP"": [""EDP""]}",,
oliveyoung,10,판매순,기간 미확인,A000000247997,에틀리에,[엔믹스PICK] 에틀리에 오 드 퍼퓸 30ml/10ml 14종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000247997&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=10,"15,940원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수/향과 서로 다른 용량 선택이 함께 있음,,361,EXCLUDE_SCENT_OPTION,mixed_contains_scent_selection,구성 또는 용량과 함께 서로 다른 향수/향 선택이 포함되어 개별 향수 순위로 배분할 수 없다.,,"{""concentration_EDP"": [""오 드 퍼퓸""], ""main_count_options"": [""14종""]}",,
oliveyoung,11,판매순,기간 미확인,A000000189934,롱테이크,[단독기획/단품] 롱테이크 오드퍼퓸 20ML + 헤어오일 15ML(샌달우드/블랙티앤피그/로즈리메인즈/바질),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000189934&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=11,"39,900원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,본품 향 목록과 단품/헤어오일 기획 구성 선택이 함께 있음,,362,MANUAL_CHECK,product_page_required,일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,,"{""hair_body_mention"": [""헤어""], ""planning_set"": [""기획""], ""concentration_EDP"": [""오드퍼퓸""]}",일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,"선택 가능한 모든 옵션과 각 옵션의 제품 유형·향수명을 확인하고, 판매순위를 개별 액상 향수에 귀속할 근거가 있는가?"
oliveyoung,12,판매순,기간 미확인,A000000237852,애프터블로우,[원필PICK] 애프터블로우 솔리드/오 드 퍼퓸 20종 택1 (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000237852&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=12,"31,760원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,mixed_product_types,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,snapshot_option_review,일반 향수와 헤어퍼퓸/미스트/고체/샤쉐 등 서로 다른 제품 유형이 함께 있음,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,363,MANUAL_CHECK,product_page_required,일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,,"{""solid_cream_stick_mention"": [""솔리드""], ""explicit_option"": [""택1""], ""planning_set"": [""기획""], ""concentration_EDP"": [""오 드 퍼퓸""], ""main_count_options"": [""20종""]}",일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,"선택 가능한 모든 옵션과 각 옵션의 제품 유형·향수명을 확인하고, 판매순위를 개별 액상 향수에 귀속할 근거가 있는가?"
oliveyoung,15,판매순,기간 미확인,A000000267382,아뜰리에페이,[NEW] 아뜰리에페이 퍼퓸 30ml / 헤어퍼퓸 30ml 중 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267382&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=15,"30,600원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,mixed_product_types,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,snapshot_option_review,일반 향수와 헤어퍼퓸/미스트/고체/샤쉐 등 서로 다른 제품 유형이 함께 있음,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,366,MANUAL_CHECK,product_page_required,일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,,"{""hair_body_mention"": [""헤어""], ""explicit_option"": [""택 1""]}",일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,"선택 가능한 모든 옵션과 각 옵션의 제품 유형·향수명을 확인하고, 판매순위를 개별 액상 향수에 귀속할 근거가 있는가?"
oliveyoung,16,판매순,기간 미확인,A000000176260,헉슬리,[기획/1등퍼퓸] 헉슬리 퍼퓸 / 헤어퍼퓸 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000176260&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=16,"36,480원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,mixed_product_types,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,snapshot_option_review,일반 향수와 헤어퍼퓸/미스트/고체/샤쉐 등 서로 다른 제품 유형이 함께 있음,일반 향수와 다른 용도/제형이 같은 판매상품명에 함께 나타남,367,MANUAL_CHECK,product_page_required,일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,,"{""hair_body_mention"": [""헤어""], ""explicit_option"": [""택 1""], ""planning_set"": [""기획""]}",일반 액상 향수와 다른 제품/옵션의 대응 관계가 상품명만으로 분리되지 않는다.,"선택 가능한 모든 옵션과 각 옵션의 제품 유형·향수명을 확인하고, 판매순위를 개별 액상 향수에 귀속할 근거가 있는가?"
oliveyoung,17,판매순,기간 미확인,A000000192645,나르시소 로드리게즈,[타잔 Pick]나르시소 로드리게즈 포 허 퓨어 머스크 EDP (30ml/50ml/100ml/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000192645&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=17,"63,480원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,,368,KEEP,same_identity_size_package,상품명에 하나의 향수명이 있고 선택지는 용량과 단품/기획 구성뿐이다. 농도와 단위 원문은 고치지 않는다.,,"{""planning_set"": [""기획""], ""concentration_EDP"": [""EDP""]}",,
