source,source_rank,ranking_basis,ranking_period,source_product_id,brand_raw,product_name_raw,product_url,price_raw,collected_at,source_file,har_entry_index,cleaning_status,option_type,cleaning_rule,cleaning_reason,option_basis,option_reason,prior_review_context,audit_raw_csv_line,effective_cleaning_status,effective_status_basis
musinsa,147,판매수량순,3개월,5115544,센녹,퍼퓸 베이비블러셔50ml,https://www.musinsa.com/products/5115544,82000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,148,KEEP,first_pass_KEEP
musinsa,148,판매수량순,3개월,6255346,포엘리에,우디&머스크향 옴므 오 드 퍼퓸 향수 30ml,https://www.musinsa.com/products/6255346,20000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,149,KEEP,first_pass_KEEP
musinsa,149,판매수량순,3개월,4652950,비비앙,[운학 PICK] 콜린 오 드 퍼퓸 EDP 50ml,https://www.musinsa.com/products/4652950,91900,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,150,KEEP,first_pass_KEEP
musinsa,150,판매수량순,3개월,4499729,라퐁프,우드세이지앤씨솔트 30ml 향수,https://www.musinsa.com/products/4499729,19900,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,151,KEEP,first_pass_KEEP
musinsa,151,판매수량순,3개월,4352251,이세이미야케 퍼퓸,르셀디세이 오드뚜왈렛 50ml,https://www.musinsa.com/products/4352251,79920,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,152,KEEP,first_pass_KEEP
musinsa,153,판매수량순,3개월,6039284,리베르,[장미 생화향] 오 드 퍼퓸 로즈 제스트 30ML Rose Zest,https://www.musinsa.com/products/6039284,57000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,154,KEEP,first_pass_KEEP
musinsa,155,판매수량순,3개월,6367327,에스더블유나인틴,SW19 5pm 오 드 퍼퓸 12ml,https://www.musinsa.com/products/6367327,39000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,156,KEEP,first_pass_KEEP
musinsa,156,판매수량순,3개월,5819269,테누이,오 드 퍼퓸 페더 10ml,https://www.musinsa.com/products/5819269,43000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,157,KEEP,first_pass_KEEP
musinsa,157,판매수량순,3개월,3430554,롤리타 렘피카,롤리타렘피카 EDP 100ml,https://www.musinsa.com/products/3430554,64500,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,158,KEEP,first_pass_KEEP
musinsa,158,판매수량순,3개월,1910206,존바바토스,아티산 블루 EDT 125ML,https://www.musinsa.com/products/1910206,89400,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,159,KEEP,first_pass_KEEP
musinsa,159,판매수량순,3개월,2006667,코치 프래그런스,플로럴 EDP 30ML,https://www.musinsa.com/products/2006667,76000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,160,KEEP,first_pass_KEEP
musinsa,160,판매수량순,3개월,3787802,밀크하우스캔들,[오일퍼퓸] 썬 키스드 피오니 15ml,https://www.musinsa.com/products/3787802,87000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,161,KEEP,first_pass_KEEP
musinsa,161,판매수량순,3개월,4771017,클린,클리어 쿨 코튼 EDP 30ML,https://www.musinsa.com/products/4771017,35750,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,162,KEEP,first_pass_KEEP
musinsa,163,판매수량순,3개월,4217109,센틀리에,오 드 퍼퓸 오렌지블라썸 토스카나 50ml,https://www.musinsa.com/products/4217109,89000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,164,KEEP,first_pass_KEEP
musinsa,164,판매수량순,3개월,3897564,베르사체 퍼퓸,맨 오 플래쉬 EDT 100ML + 맨 오 플래쉬 미니어처 [선물박스],https://www.musinsa.com/products/3897564,80360,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,165,KEEP,first_pass_KEEP
musinsa,167,판매수량순,3개월,6279096,알보우,앰버생귄 오드퍼퓸 향수 30ML,https://www.musinsa.com/products/6279096,68000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,168,KEEP,first_pass_KEEP
musinsa,168,판매수량순,3개월,1960886,존바바토스,아티산 블랙 EDT 125ML,https://www.musinsa.com/products/1960886,89400,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,169,KEEP,first_pass_KEEP
musinsa,169,판매수량순,3개월,6147740,캘빈클라인 퍼퓸,씨케이원 EDT 50ML,https://www.musinsa.com/products/6147740,69000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,170,KEEP,first_pass_KEEP
musinsa,171,판매수량순,3개월,4253214,부씨,해피벌쓰데이 오 드 퍼퓸 30ml,https://www.musinsa.com/products/4253214,56050,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,172,KEEP,first_pass_KEEP
musinsa,172,판매수량순,3개월,2955304,에스더블유나인틴,SW19 6am 오 드 퍼퓸 50ml,https://www.musinsa.com/products/2955304,119000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,173,KEEP,first_pass_KEEP
musinsa,173,판매수량순,3개월,6332582,아디다스 향수,아디다스 바이브 스파크 업 EDP 100ML,https://www.musinsa.com/products/6332582,39200,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,174,KEEP,first_pass_KEEP
musinsa,174,판매수량순,3개월,6192605,플르부아,오 드 퍼퓸 EDP 모닝소일 50mL,https://www.musinsa.com/products/6192605,44800,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,175,KEEP,first_pass_KEEP
musinsa,175,판매수량순,3개월,5823348,알보우,도쿄 스트라이프 오드퍼퓸 향수 30ML,https://www.musinsa.com/products/5823348,68000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,176,KEEP,first_pass_KEEP
musinsa,176,판매수량순,3개월,2006635,코치 프래그런스,우먼 EDT 30ML,https://www.musinsa.com/products/2006635,72000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,177,KEEP,first_pass_KEEP
musinsa,177,판매수량순,3개월,1847357,폴로랄프로렌 퍼퓸,폴로 블루 EDT 40ML,https://www.musinsa.com/products/1847357,68000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,178,KEEP,first_pass_KEEP
musinsa,178,판매수량순,3개월,6955780,러쉬,[러쉬×무민] 무민밸리 30ml - 퍼퓸/향수,https://www.musinsa.com/products/6955780,80000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,179,KEEP,first_pass_KEEP
musinsa,180,판매수량순,3개월,1854002,폴로랄프로렌 퍼퓸,폴로 랄프 EDT 100ML,https://www.musinsa.com/products/1854002,106250,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,91,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,181,KEEP,first_pass_KEEP
musinsa,181,판매수량순,3개월,4090592,나르시소 로드리게즈,포 힘 블루 느와르 EDT 50ml,https://www.musinsa.com/products/4090592,77250,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,182,KEEP,first_pass_KEEP
musinsa,182,판매수량순,3개월,5599421,에스더블유나인틴,SW19 Midnight 오 드 퍼퓸 50ml&12ml 기획세트,https://www.musinsa.com/products/5599421,158000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,183,KEEP,first_pass_KEEP
musinsa,183,판매수량순,3개월,2027874,메종 마르지엘라 퍼퓸,레플리카 세일링 데이 EDT 100ML,https://www.musinsa.com/products/2027874,228000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,184,KEEP,first_pass_KEEP
musinsa,184,판매수량순,3개월,1937359,클린,클래식 레인 EDP 30ML,https://www.musinsa.com/products/1937359,52000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,185,KEEP,first_pass_KEEP
musinsa,186,판매수량순,3개월,6367302,에스더블유나인틴,SW19 5pm 오 드 퍼퓸 50ml,https://www.musinsa.com/products/6367302,119000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,187,KEEP,first_pass_KEEP
musinsa,187,판매수량순,3개월,3122052,메종 마르지엘라 퍼퓸,레플리카 웬 더 레인 스탑스 EDT 100ML,https://www.musinsa.com/products/3122052,228000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,188,KEEP,first_pass_KEEP
musinsa,188,판매수량순,3개월,2530216,랑방 퍼퓸,레 플레르 드 랑방 블루 오키드 EDT 50ML,https://www.musinsa.com/products/2530216,66000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,189,KEEP,first_pass_KEEP
musinsa,189,판매수량순,3개월,6095042,아뜰리에페이,아뜰리에페이 마이스킨벗베터 30ml,https://www.musinsa.com/products/6095042,46900,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,REVIEW,NONE,product_type_unconfirmed,용량/이름만 있고 인체용 향수 표현이 없어 로컬 상품명만으로 용도 확정 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,190,KEEP,second_pass_KEEP
musinsa,190,판매수량순,3개월,4633683,에스더블유나인틴,SW19 6am 오 드 퍼퓸 12ml,https://www.musinsa.com/products/4633683,39000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,191,KEEP,first_pass_KEEP
musinsa,191,판매수량순,3개월,3518010,에이오지,오 드 퍼퓸 레이 30ml,https://www.musinsa.com/products/3518010,64000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,192,KEEP,first_pass_KEEP
musinsa,192,판매수량순,3개월,4572505,시머스,애프터 샤워 EDP 50ml,https://www.musinsa.com/products/4572505,89700,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,193,KEEP,first_pass_KEEP
musinsa,193,판매수량순,3개월,2634749,존바바토스,XX 아티산 틸 EDT 125ML,https://www.musinsa.com/products/2634749,85200,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,194,KEEP,first_pass_KEEP
musinsa,194,판매수량순,3개월,2004509,랑방 퍼퓸,모던 프린세스 EDP 30ML,https://www.musinsa.com/products/2004509,71000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,195,KEEP,first_pass_KEEP
musinsa,195,판매수량순,3개월,1285050,엘리자베스아덴,5번가 EDP 75ml,https://www.musinsa.com/products/1285050,31200,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,196,KEEP,first_pass_KEEP
musinsa,196,판매수량순,3개월,2027895,메종 마르지엘라 퍼퓸,레플리카 버블 바스 EDT 30ML,https://www.musinsa.com/products/2027895,122550,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,197,KEEP,first_pass_KEEP
musinsa,197,판매수량순,3개월,6246787,베르사체 퍼퓸,베르사체 크리스탈 에메랄드 오 드 퍼퓸 30ml,https://www.musinsa.com/products/6246787,112000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,198,KEEP,first_pass_KEEP
musinsa,198,판매수량순,3개월,6239047,부씨,아브라카다멈 오 드 퍼퓸 30ml,https://www.musinsa.com/products/6239047,56050,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,199,KEEP,first_pass_KEEP
musinsa,200,판매수량순,3개월,6095164,아뜰리에페이,데이 오프 30ml,https://www.musinsa.com/products/6095164,44900,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,REVIEW,NONE,product_type_unconfirmed,용량/이름만 있고 인체용 향수 표현이 없어 로컬 상품명만으로 용도 확정 불가,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,201,KEEP,second_pass_KEEP
musinsa,201,판매수량순,3개월,5753844,달바,리추얼 탠저린 퍼퓸 30ml,https://www.musinsa.com/products/5753844,40680,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,202,KEEP,first_pass_KEEP
musinsa,203,판매수량순,3개월,2959141,에스더블유나인틴,SW19 3pm 오 드 퍼퓸 50ml,https://www.musinsa.com/products/2959141,119000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,204,KEEP,first_pass_KEEP
musinsa,205,판매수량순,3개월,2005112,지미추 퍼퓸,우먼 EDT 40ML,https://www.musinsa.com/products/2005112,87000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,206,KEEP,first_pass_KEEP
musinsa,206,판매수량순,3개월,2004514,랑방 퍼퓸,모던 프린세스 EDP 60ML,https://www.musinsa.com/products/2004514,105000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,207,KEEP,first_pass_KEEP
musinsa,207,판매수량순,3개월,1997945,몽블랑 퍼퓸,익스플로러 EDP 60ML,https://www.musinsa.com/products/1997945,121000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,208,KEEP,first_pass_KEEP
musinsa,208,판매수량순,3개월,4541871,메종 마르지엘라 퍼퓸,레플리카 소울 오브 더 포레스트 EDP 100ML,https://www.musinsa.com/products/4541871,308750,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,209,KEEP,first_pass_KEEP
musinsa,210,판매수량순,3개월,6313181,플르부아,오 드 퍼퓸 EDP 히노끼 레더 30mL,https://www.musinsa.com/products/6313181,30100,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,211,KEEP,first_pass_KEEP
musinsa,212,판매수량순,3개월,3662668,오브제,베르가못 레인 퍼퓸 50ml,https://www.musinsa.com/products/3662668,39800,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,213,KEEP,first_pass_KEEP
musinsa,213,판매수량순,3개월,3122046,메종 마르지엘라 퍼퓸,레플리카 온어데이트 EDT 30ML,https://www.musinsa.com/products/3122046,122550,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,214,KEEP,first_pass_KEEP
musinsa,214,판매수량순,3개월,5836956,에스더블유나인틴,SW19 Midnight 오일 퍼퓸 10ml,https://www.musinsa.com/products/5836956,48000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,160,KEEP,NONE,named_perfume,"본품 향수 표현과 개별 상품명 확인; 고정 증정품 허용, 용량/농도 원문 유지",no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,,215,KEEP,first_pass_KEEP
