source,source_rank,ranking_basis,ranking_period,source_product_id,brand_raw,product_name_raw,product_url,price_raw,collected_at,source_file,har_entry_index,cleaning_status,option_type,cleaning_rule,cleaning_reason,option_basis,option_reason,prior_review_context,audit_raw_csv_line,previous_effective_status,previous_effective_basis,previous_effective_reason,personal_fragrance_scope,scope_rule,scope_reason,candidate_decision,candidate_reason
musinsa,280,판매수량순,3개월,4672988,루아페,위키드 퍼퓸 캔들 기획세트 (2종 택1),https://www.musinsa.com/products/4672988,25000,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,217,EXCLUDE_NON_PERFUME,SCENT,main_nonperfume,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 택1; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,281,EXCLUDE_NON_PERFUME,first_pass:main_nonperfume,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,HOME_FRAGRANCE,explicit_home_or_object_use,상품명에 공간·섬유·속옷 등 사물 사용 또는 디퓨저·캔들이 명시되어 있다.,EXCLUDE_HOME_FRAGRANCE,공간 또는 사물에 사용하는 제품이므로 후보에서 제외한다.
musinsa,329,판매수량순,3개월,4230146,로그인 포레스트,더 딥 퍼퓸 스틱 피그 우디끄,https://www.musinsa.com/products/4230146,16500,2026-09-05,data/korea_popularity/raw/musinsa_perfume_3month_sales_count_20260905.har,280,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,330,EXCLUDE_NON_PERFUME,first_pass:main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,5,판매순,기간 미확인,A000000262834,루아페,[이현PICK/NEW] 루아페 헤어앤바디 퍼퓸 미스트 100ml 2종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000262834&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=5,"17,960원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,EXCLUDE_NON_PERFUME,SCENT,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,356,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
oliveyoung,21,판매순,기간 미확인,A000000241764,캘빈클라인,[NEW] CK 캘빈클라인 헤어&바디 퍼퓸 미스트 100ml/236ml 6종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000241764&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=21,"23,280원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수/향과 서로 다른 용량 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,372,EXCLUDE_NON_PERFUME,second_pass:mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_MIXED_OPTION,여러 향과 용량·구성 선택이 섞인 판매행을 후보로 복귀시키지 않는다.
oliveyoung,24,판매순,기간 미확인,A000000263474,애프터블로우,[리뷰이벤트]애프터블로우 헤어 퍼퓸 미스트 80ml 2종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000263474&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=24,"15,120원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,EXCLUDE_NON_PERFUME,SCENT,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,375,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
oliveyoung,28,판매순,기간 미확인,A000000245464,투크,[OY 단독 기획] 투크 실루엣 헤어 퍼퓸 68ml 3종 택1 (단품/기획),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245464&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=28,"25,200원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,헤어퍼퓸 3종 택1과 단품/기획 구성 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,379,EXCLUDE_NON_PERFUME,second_pass:mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_MIXED_OPTION,여러 향과 용량·구성 선택이 섞인 판매행을 후보로 복귀시키지 않는다.
oliveyoung,32,판매순,기간 미확인,A000000249631,클린,클린 헤어&바디 퍼퓸 미스트 휩드바닐라 88ml/236ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249631&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=32,"26,600원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,0,EXCLUDE_NON_PERFUME,SIZE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,size_list,동일 상품명에 단위가 명시된 용량 목록,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,383,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,55,판매순,기간 미확인,A000000187845,캘빈클라인,캘빈클라인 CK ONE 모이스처라이저 250ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000187845&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=55,"34,140원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,EXCLUDE_NON_PERFUME,NONE,main_nonperfume,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,406,EXCLUDE_NON_PERFUME,first_pass:main_nonperfume,상품명에서 주상품을 실내/섬유 방향 또는 세정/보습/시트로 확인한 후보,UNRESOLVED,body_care_or_application_unclear,세정·보습·애프터쉐이브가 주기능이거나 피부와 속옷 중 적용 대상이 불명확하다.,REVIEW_SCOPE_UNRESOLVED,Personal Fragrance 포함 여부를 상품명만으로 확정하지 않는다.
oliveyoung,58,판매순,기간 미확인,A000000208825,에이딕트,에이딕트 솔리드 퍼퓸 네이키드 뮤게 313 30ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208825&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=58,"21,660원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,409,EXCLUDE_NON_PERFUME,first_pass:main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,64,판매순,기간 미확인,A000000251996,클린,클린 헤어&바디 퍼퓸 미스트 4종 중 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000251996&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=64,"28,000원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,EXCLUDE_NON_PERFUME,SCENT,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,415,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
oliveyoung,65,판매순,기간 미확인,A000000237796,어뮤즈,[올영단독기획] 어뮤즈 헤어 퍼퓸 미스트 한정 기획 (+솔리드퍼퓸밤키링증정),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000237796&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=65,"24,480원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,416,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,66,판매순,기간 미확인,A000000208824,에이딕트,에이딕트 솔리드 퍼퓸 네이키드 머스크 103 30ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000208824&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=66,"21,660원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,417,EXCLUDE_NON_PERFUME,first_pass:main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,75,판매순,기간 미확인,A000000249629,클린,"클린 헤어&바디 퍼퓸 미스트 파파야 파라다이스 88ml,236ml (단품/기획)",https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249629&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=75,"26,600원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,144,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,size_and_package,용량 목록과 단품/기획 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,426,EXCLUDE_NON_PERFUME,second_pass:mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_MIXED_OPTION,여러 향과 용량·구성 선택이 섞인 판매행을 후보로 복귀시키지 않는다.
oliveyoung,100,판매순,기간 미확인,A000000219515,포맨트,[박지훈 PICK/거울키링증정] 포맨트 시그니처 헤어 퍼퓸 코튼메모리 30ml (포켓몬 에디션),https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219515&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=100,"26,130원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,451,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,101,판매순,기간 미확인,A000000241773,아디다스(뷰티),[김재원PICK] 아디다스 바이브 헤어&바디 퍼퓸 미스트 150ml 4종 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000241773&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=101,"18,050원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,SCENT,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,452,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
oliveyoung,116,판매순,기간 미확인,A000000227682,알보우,[NEW] 알보우 헤어퍼퓸 미스트 50ml 로즈 퀴르,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000227682&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=116,"28,350원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,467,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,117,판매순,기간 미확인,A000000243940,알보우,알보우 헤어퍼퓸 미스트 50ml 모노크롬,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000243940&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=117,"28,350원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,468,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,118,판매순,기간 미확인,A000000245927,스침,스침 헤어 우유 퍼퓸 50ml 기획 (+스크런치) / 단품 5종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000245927&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=118,"26,510원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,MIXED,option_mixed,옵션 유형 혼합 또는 옵션 대응 근거 부족,snapshot_option_review,복수 향수 선택과 단품/기획 선택이 함께 있음,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,469,EXCLUDE_NON_PERFUME,second_pass:mixed_but_all_non_perfume,용량/구성/향 선택이 섞였지만 모든 주상품이 헤어·바디 향 제품이므로 서비스 범위 밖임은 명확하다.,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_MIXED_OPTION,여러 향과 용량·구성 선택이 섞인 판매행을 후보로 복귀시키지 않는다.
oliveyoung,119,판매순,기간 미확인,A000000223192,플르부아,플르부아 헤어 퍼퓸 미스트 50mL 3종 중 택1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000223192&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=119,"22,470원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,SCENT,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,470,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
oliveyoung,121,판매순,기간 미확인,A000000219064,슬로우허밍,[올영단독/헤어 퍼퓸 미니 증정] 슬로우허밍 플라워너리 릴리프 퍼퓸밤 플라워솝,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000219064&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=121,"18,450원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,472,EXCLUDE_NON_PERFUME,first_pass:main_solid_cream_stick,고체/크림/밤/젤/스틱 제형 표기 후보; 실제 제형은 미확인,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,122,판매순,기간 미확인,A000000230245,저스트에즈아이엠,[무화과 수분충전] 아이엠 헤어 퍼퓸 미스트 100ml,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000230245&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=122,"16,440원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,473,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,140,판매순,기간 미확인,A000000267372,아뜰리에페이,[NEW] 아뜰리에페이 헤어 퍼퓸 30ml 슬립핑 베이비,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267372&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=140,"22,500원",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,EXCLUDE_NON_PERFUME,NONE,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,no_option_evidence,상품명에서 선택 옵션 근거 없음; 옵션 부재를 상세페이지에서 확인한 것은 아님,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,491,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",RETURN_TO_CANDIDATES,Personal Fragrance이며 향 선택이 없는 확정 판매행이다.
oliveyoung,143,판매순,기간 미확인,A000000249350,슬로우허밍,[단독기획] 슬로우허밍 헤어 퍼퓸 미스트 80ml 2종,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000249350&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=143,"17,190원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,288,REVIEW,UNKNOWN,option_unknown,옵션 유형 혼합 또는 옵션 대응 근거 부족,unresolved_option,선택/N종 표기는 있으나 향·용량·구성의 대응 근거 부족,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,494,EXCLUDE_NON_PERFUME,second_pass:unknown_option_but_all_non_perfume,옵션의 세부 유형과 무관하게 주상품이 헤어퍼퓸으로 명확하다.,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",REVIEW_OPTION_UNKNOWN,선택 항목이 향·용량·구성 중 무엇인지 확인이 필요하다.
oliveyoung,166,판매순,기간 미확인,A000000267381,아뜰리에페이,[NEW] 아뜰리에페이 헤어 퍼퓸 30ml 3종 택 1,https://www.oliveyoung.co.kr/store/goods/getGoodsDetail.do?goodsNo=A000000267381&dispCatNo=100000100050013&trackingCd=Cat100000100050013_Small&t_page=카테고리관&t_click=향수_전체__상품상세&t_number=166,"22,500원 ~",2026-09-05,data/korea_popularity/raw/oliveyoung_perfume_sales_20260905.har,432,EXCLUDE_NON_PERFUME,SCENT,main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,snapshot_option_review,한 용량/제형의 복수 향 제품 중 선택; 주상품은 모두 서비스 범위 밖,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,517,EXCLUDE_NON_PERFUME,first_pass:main_hair_body,상품명에서 주상품을 헤어/바디 향 제품으로 확인한 후보,PERSONAL_FRAGRANCE,explicit_body_applied_fragrance_form,"헤어·바디 미스트, 고체향수, 퍼퓸밤·젤·스틱 등 몸에 향을 남기는 제형이 명시되어 있다.",EXCLUDE_SCENT_OPTION,여러 향 선택 상품의 순위를 개별 향에 귀속하지 않는다.
